Packet Count,Byte Count,Protocol,Source IP,Destination IP,Malware Detected,Anomaly Detected,Accuracy,Precision,Recall,F1 Score
389,9105,TCP,118.94.24.19,11.125.90.28,0,0,0.828692633501416,0.937793765339646,0.9721040309349821,0.8093936324291331
24,4103,UDP,15.97.170.219,138.196.211.48,1,0,0.8786054350560086,0.919460727996827,0.777610932089163,0.7818359119704698
843,8149,ICMP,200.159.187.229,21.119.109.50,0,0,0.9065490221483763,0.7618756795957915,0.8154140504706869,0.8232363083636475
483,5183,ICMP,253.86.148.118,197.217.221.196,0,0,0.9181101139038848,0.7966784249724218,0.8750768158685458,0.7093562586355724
967,9746,UDP,61.159.21.12,176.58.78.52,0,0,0.8435982181332816,0.8175771610925479,0.89701668283131,0.9271928731511384
788,2681,TCP,204.89.205.184,131.29.35.155,0,0,0.961414325368825,0.8655758619528071,0.9304338844166212,0.7788089592855693
66,4911,ICMP,212.7.6.27,196.23.32.54,0,0,0.9709606847738687,0.9363693592326603,0.7096476287231711,0.8267996002393166
545,1776,UDP,134.75.38.210,167.0.213.78,1,1,0.8651830746644088,0.7941765587136336,0.9743529325092464,0.7914246825142042
548,4989,ICMP,254.56.9.193,177.65.248.106,0,0,0.893689379465945,0.8681138015405577,0.9518130766848674,0.830181080125262
694,4733,TCP,124.124.184.1,226.145.11.58,0,0,0.857566208501267,0.7517428430474578,0.8033468632727785,0.7768662689095469
929,863,TCP,95.62.96.64,176.1.81.84,0,0,0.8261982448276027,0.7950913904486238,0.7408038860224057,0.7008376559640062
202,9443,ICMP,225.98.52.129,157.66.32.182,0,0,0.8068001535932833,0.9005489078806509,0.7903601632481788,0.7326426878342976
3,966,ICMP,0.243.202.180,118.94.249.68,0,0,0.9246019920237621,0.7809390775238854,0.9364051384514047,0.9499867347153441
128,1325,TCP,78.8.253.55,44.25.202.217,0,0,0.8166754096151286,0.8475980655494048,0.9582210082422239,0.8764067684920707
595,8138,ICMP,218.202.71.60,200.196.103.55,0,0,0.8318811030820603,0.7830370961972605,0.7629594892115924,0.8452564598251575
816,1020,ICMP,97.69.16.138,189.105.75.207,0,0,0.8332430139921335,0.7631592067544182,0.7052608534800827,0.7029203814225274
192,6595,ICMP,130.216.14.57,112.34.23.68,0,0,0.9169456335689051,0.8588751477233174,0.7545951351554241,0.9045933582316665
96,2283,UDP,241.184.130.188,201.62.25.109,0,0,0.8031509407745963,0.8019878825114612,0.9467516414548608,0.7084107982245809
341,7560,ICMP,130.208.47.25,84.169.236.148,0,0,0.8147664563015447,0.8078143727876431,0.8931714524763463,0.7556514268927466
450,9640,UDP,60.211.46.204,241.172.82.9,0,0,0.8647625122119141,0.8062055415266359,0.978688561739858,0.7128873136019684
437,8831,UDP,117.81.34.57,242.55.116.68,0,0,0.8923979412246426,0.7880780457181338,0.8628491956069967,0.8028420445298807
130,8023,TCP,166.144.33.20,83.143.148.204,0,0,0.8698967491424241,0.8901590182425684,0.8129954691873836,0.9228366189363827
92,7342,UDP,101.151.52.115,37.127.4.112,0,0,0.8989310091938438,0.7615635421673665,0.8188158391775227,0.7173819242893156
537,1142,ICMP,214.72.94.174,107.44.26.152,0,0,0.899200392642615,0.8818569727337009,0.9178920641452856,0.8675119363019145
65,4153,ICMP,176.154.230.2,239.196.62.248,0,0,0.9452918392425556,0.8503728440755676,0.8125755426884858,0.7645020313331443
90,5823,UDP,43.70.59.147,30.80.180.35,0,0,0.8503719018285847,0.854017967388931,0.7430171937416941,0.9060791475515968
329,8947,UDP,142.179.170.26,126.58.65.130,0,0,0.8209545143193362,0.8095367156037376,0.8966782393838861,0.7547098574418236
113,4876,TCP,27.235.169.142,76.223.86.17,0,0,0.8980070558752576,0.8605172981684556,0.910160474179368,0.8783184749192015
569,9418,ICMP,148.2.232.8,28.117.0.236,0,0,0.9437829730619973,0.7707464398766999,0.827223789260381,0.8793453023540572
363,8772,TCP,240.152.146.189,80.186.211.158,0,0,0.898562830972818,0.9042683800479717,0.8767090478028815,0.9488065855618871
293,2635,ICMP,88.240.196.163,176.160.54.54,0,0,0.8063654938983558,0.9341064648716895,0.7075908913870959,0.8936001587947062
74,2536,ICMP,202.3.204.145,0.211.140.32,0,0,0.9035708764181937,0.9374084948352013,0.8670573399125848,0.846938521653937
38,6662,ICMP,151.237.212.44,245.54.57.198,0,0,0.975497650919829,0.882636901451705,0.8946772154776548,0.9795748245229587
762,2465,TCP,209.51.136.152,68.133.215.115,0,1,0.8095554324707122,0.7982502105557867,0.8475058414846439,0.7983490827280668
496,5069,TCP,7.130.245.121,200.0.68.216,0,0,0.9521255653938739,0.9307800917990338,0.7209029701487317,0.8067726868359495
571,1524,UDP,63.243.136.241,56.184.141.237,0,0,0.8418981271001164,0.7533178134244521,0.8164293610950535,0.7133167051225533
177,6430,UDP,194.75.42.103,71.67.213.161,0,0,0.949977923986259,0.8994190344201887,0.7095556822596323,0.9630189011332516
788,3728,UDP,234.200.46.24,126.175.118.15,0,0,0.8755014842519514,0.757342916258597,0.940217895278166,0.7614765891173131
661,6082,TCP,73.59.116.89,26.248.80.248,0,0,0.8831447953254509,0.9402069702877541,0.706174940822883,0.728051904503755
467,2734,TCP,119.247.251.174,24.5.131.183,0,0,0.8775768581454664,0.8747357251413499,0.8768631445365365,0.8764254646305465
229,4619,TCP,177.9.80.148,55.148.222.248,0,0,0.9840936304232153,0.7605319347588224,0.8557484088240512,0.7958306996693935
795,8825,UDP,220.57.159.3,89.182.9.28,0,1,0.9059524019692533,0.7965058237386239,0.7941383709218356,0.9246186600522117
643,3162,ICMP,145.40.42.83,154.232.172.107,0,0,0.8113233533544305,0.7902834881233703,0.8297935366649936,0.9216282351642017
858,9596,UDP,16.20.189.101,57.145.95.68,0,0,0.8532166847977648,0.8554602055920421,0.9522064578653344,0.853187768973917
278,6884,ICMP,135.244.166.143,161.212.111.135,0,0,0.8568636030352965,0.8416022947345485,0.939172461084908,0.7678467138971236
944,5688,UDP,158.12.157.59,160.151.55.89,0,0,0.9298475788334943,0.9094862785111563,0.9115619101413069,0.9427655688529926
658,8426,ICMP,47.63.63.32,155.141.230.194,0,0,0.8662372591802624,0.7811736569064763,0.7636401140969443,0.7133789215842374
179,8780,ICMP,164.147.150.112,116.126.115.63,0,0,0.8072321765400244,0.7655692699758685,0.7100733300870098,0.9411331844578248
291,716,TCP,250.198.189.176,69.243.145.70,0,1,0.8268799521077814,0.9275311273673577,0.7217351629858532,0.9205890989986231
594,8024,UDP,124.137.186.184,16.110.174.159,0,0,0.9135119947953982,0.8230009896426503,0.9251332478287446,0.8266471558059307
99,8354,UDP,232.46.192.153,79.16.223.154,0,0,0.8135686685200292,0.8612511803583726,0.7396707800891302,0.9027298174323417
235,3271,TCP,11.4.41.146,62.150.55.229,0,0,0.9325751939440279,0.7732113988714665,0.7075255687908765,0.9024355591570018
592,9631,ICMP,247.3.251.179,167.148.153.77,0,0,0.8688714509676324,0.8825734089413726,0.7652424068041619,0.7782442692699159
25,1615,TCP,66.100.27.136,1.132.109.251,0,1,0.8939315784297439,0.8381080559722773,0.7158938088307062,0.7662782387572079
481,4747,UDP,112.19.38.173,160.116.237.40,1,0,0.9416165182172358,0.8227931574051883,0.8508652863525439,0.9645340706764283
156,7108,TCP,48.206.112.180,158.228.77.177,0,0,0.8338608297488239,0.7998578282783455,0.7123355899719863,0.801447392707547
480,6279,ICMP,195.206.246.59,148.41.92.244,0,0,0.8688474876597343,0.8797982803975688,0.843897402892666,0.9230567485694905
721,5204,ICMP,227.39.19.166,233.45.157.61,0,0,0.8985517005982941,0.775782855532361,0.9681227662197713,0.9791947164034369
350,2312,ICMP,12.69.201.26,60.87.255.159,0,1,0.8602686823092243,0.9233296218079964,0.742114698019209,0.8994105745688383
79,5058,ICMP,23.102.184.37,141.97.19.119,0,0,0.8966135685734163,0.9369228154489291,0.9740655921779822,0.7935768493282089
677,1615,TCP,38.4.251.2,222.49.112.215,0,1,0.9708979850707669,0.9080046497570197,0.9234784197735335,0.9684161431425424
266,6994,ICMP,153.107.107.32,26.189.255.211,0,1,0.9181821778060669,0.7701851842021804,0.9019452895279081,0.9252698149036458
296,1980,TCP,26.198.185.62,118.42.95.209,0,0,0.9522339698653441,0.8335101935202316,0.8981728511901296,0.9660293228900803
952,3480,UDP,230.35.160.75,137.108.95.163,0,0,0.9395387656560279,0.8279511098420732,0.954962519319166,0.852007955890536
451,1357,TCP,239.67.12.5,239.88.34.5,0,0,0.9748758936970523,0.7597808379020373,0.7315112333235043,0.8236030968689042
710,2170,ICMP,64.72.158.10,149.194.207.58,1,0,0.9427766041320603,0.7716914714277147,0.8309005855109703,0.958386789874031
114,5457,ICMP,166.184.202.18,48.131.166.255,0,0,0.9565752233343969,0.7677772793018355,0.9612409231453327,0.8764509756460264
420,5399,TCP,123.229.160.141,198.139.85.222,0,0,0.913572352744608,0.7932381515591762,0.703233041760036,0.8771451874137406
46,5526,TCP,245.0.243.140,106.238.155.234,0,1,0.9729524458621774,0.8631447471894306,0.9211138251995209,0.878899576041527
811,5704,TCP,151.102.34.26,141.89.77.237,0,0,0.8104733447932436,0.8052546117450343,0.7228197523139345,0.7191536903315917
408,8919,UDP,30.35.226.11,74.197.253.90,0,1,0.845305926913332,0.8168241693495712,0.7831640723078481,0.8733814097803551
518,4404,TCP,221.19.225.65,225.236.19.167,0,0,0.8391120012283889,0.8634670804007049,0.8981692319371077,0.8903941055013667
906,6305,TCP,204.251.156.175,197.93.26.40,0,1,0.959034517642261,0.8485697817915879,0.8241870368433416,0.7442009945568591
107,6868,ICMP,193.160.123.222,0.19.103.35,0,0,0.9815928244630105,0.9249244796515513,0.7259330820726868,0.7923580187607708
320,4437,UDP,179.3.102.38,53.153.237.78,0,0,0.9334054901694765,0.7580737022884805,0.713355997061072,0.7800616775968228
296,4087,ICMP,115.153.216.53,97.113.217.224,0,0,0.9379824634900498,0.8825359722511151,0.8956187855453625,0.715286687781183
215,9939,TCP,234.111.4.214,251.54.106.63,0,0,0.8167412803510667,0.8775765403009229,0.9092948531111963,0.8911457203464089
13,9657,ICMP,11.161.165.32,139.12.246.75,0,0,0.8057954608812402,0.8226404532168874,0.9573800601118758,0.9717177679510255
228,892,ICMP,237.142.55.142,17.113.123.210,0,0,0.8183976395833343,0.8737495526653687,0.7283307690302205,0.8808477645042758
349,5463,TCP,160.131.217.127,52.107.179.195,0,0,0.862347399729875,0.7828656475852567,0.9394709737502628,0.8741424206454759
419,4305,ICMP,143.49.180.148,112.149.80.46,1,0,0.8068567528386168,0.8508121504438952,0.7443147024319402,0.7893191196697894
216,1026,UDP,53.25.146.198,233.16.148.129,0,1,0.8873170884474508,0.8730007518364317,0.9283755957329884,0.7471942490251001
284,2625,UDP,38.142.105.228,41.240.213.9,0,1,0.809266991924447,0.768769885944139,0.9739913372047444,0.7337173601181871
203,2445,ICMP,16.191.110.164,196.13.243.29,0,0,0.9544796736560452,0.908655463251721,0.7462059120684887,0.8551386037699591
984,22,ICMP,196.138.150.49,218.226.208.152,0,0,0.949460590529168,0.9479948961373257,0.8109504916343485,0.7863093641718946
670,2993,TCP,106.243.104.66,254.38.64.29,0,0,0.9587408706090387,0.8633364874389287,0.7812366589315635,0.7534343858314142
582,3350,ICMP,62.210.214.81,111.81.114.87,0,0,0.8442609109939251,0.8599330199421774,0.9494387484813432,0.9680358510292675
424,7155,TCP,182.133.74.25,90.231.168.167,0,0,0.9208288271146488,0.8273248109638163,0.8806644927652478,0.7386496927664696
497,2090,ICMP,245.51.151.153,87.103.87.22,0,0,0.8240791861653489,0.8957112372420171,0.8689115483001546,0.7325217875498946
260,8218,ICMP,217.158.189.253,209.154.196.95,0,0,0.9136455034468226,0.7568947816078679,0.8227517061150617,0.9186170198309087
386,4108,UDP,240.13.142.65,107.14.161.71,0,0,0.9362055527763146,0.8237501940590711,0.8648427187080064,0.9108070440887733
157,3306,ICMP,59.191.111.213,212.25.216.100,0,0,0.8837548936268121,0.7900818706290236,0.7252041196006853,0.9726992927567337
169,6438,ICMP,95.27.43.13,50.125.181.100,0,1,0.8625638274153339,0.7899135488864466,0.9345957273067218,0.953632435266254
758,6184,TCP,130.214.202.82,14.131.2.177,0,0,0.8687339758417499,0.7801047644113313,0.79256409676073,0.9550391116068968
713,1153,TCP,15.150.152.144,241.27.182.113,0,0,0.8229487783790589,0.755623289931533,0.7635710382887683,0.8040782571653068
111,6355,TCP,110.46.210.202,20.26.137.93,0,0,0.884879364402014,0.7770901126964656,0.7171343167679265,0.91932792749814
160,2825,UDP,207.29.104.161,244.136.59.48,0,0,0.9354006228710716,0.7805602255869665,0.7665193132280554,0.7147983980871613
633,3724,ICMP,238.179.238.203,144.244.168.38,0,0,0.8127218080112973,0.9293247625530433,0.9194889176297424,0.7173053430435457
754,7669,ICMP,87.62.48.30,182.139.190.42,0,0,0.814804668867211,0.8090113560778223,0.9406218816003028,0.8065615773188713
512,3254,TCP,145.235.203.171,253.213.121.81,0,0,0.9612188585574452,0.8670220740388913,0.9752125537538627,0.8862402756729904
820,8993,UDP,199.178.34.61,129.126.205.218,0,0,0.9696253647478252,0.9437734042624838,0.8818314456764093,0.7876288273545395
4,174,TCP,202.47.25.80,38.126.148.182,0,0,0.9455170722339309,0.7716928996474535,0.7691907322599716,0.7414427507580399
670,3729,TCP,19.80.51.173,8.34.253.89,0,1,0.9125517057606446,0.7507931100419515,0.9419873637461518,0.7117086464423548
414,6409,TCP,158.46.69.65,194.65.167.130,0,0,0.8923228807287441,0.8499091572638807,0.7616732639049025,0.8718828852416912
994,8735,TCP,72.39.33.83,88.138.94.77,0,0,0.8052697049702199,0.7823269025637701,0.7537218621318349,0.9564045195648625
968,6190,UDP,27.213.145.96,219.196.4.9,0,0,0.8233105934116657,0.9206512839897474,0.860520423043717,0.8540019070799062
391,8214,UDP,93.29.240.68,213.74.143.56,0,0,0.922328660660855,0.9193441893143891,0.944132126946567,0.8760482385754306
305,9117,ICMP,45.250.52.169,120.74.58.27,0,0,0.8887508348482704,0.8317186596865058,0.8958751467893171,0.8914087586967725
948,2107,ICMP,101.158.250.228,47.61.70.230,0,0,0.8440623699568468,0.8133962759809314,0.7723694810071707,0.8825075196620727
606,4013,ICMP,248.32.184.64,114.176.202.11,0,0,0.9042352822404345,0.7618187076786906,0.706230971075303,0.8343444025066691
739,9622,ICMP,162.182.86.164,111.221.209.193,0,0,0.8185671999851575,0.8963737371581257,0.9108250436993679,0.822172003017487
9,6453,UDP,156.214.76.206,192.71.21.4,0,1,0.8132171835959929,0.9283702825901051,0.8537245976096077,0.9187451936741049
612,6452,TCP,93.211.224.111,227.113.212.233,0,0,0.8446791137728247,0.8721301061727244,0.9231135604908313,0.7118309595973648
148,8453,ICMP,46.62.197.193,178.103.52.1,0,0,0.8722498629896309,0.9112335648490084,0.7809829391625435,0.8483242997635634
895,8916,UDP,185.164.76.36,132.106.147.251,0,0,0.8663207849016531,0.7794402246245291,0.9099953630380166,0.8845968381307856
921,2157,ICMP,148.179.174.51,100.78.212.70,0,0,0.8804073603877486,0.906552470571296,0.9204276817844423,0.8352812026278821
153,5456,TCP,151.95.63.199,193.31.214.170,0,0,0.9154364664609586,0.8715296213717705,0.8351087924227654,0.9478663010600827
947,769,UDP,131.135.10.198,188.25.183.25,0,0,0.971943052455268,0.8591176939517526,0.7004047644090321,0.8087078913116056
448,7125,UDP,125.76.84.45,7.130.48.233,0,0,0.9341189764647486,0.8543115420566202,0.8006672321427672,0.9604207091959487
420,6561,ICMP,171.170.243.17,232.47.182.220,0,0,0.9573231777662434,0.8220781562997171,0.8248615380418336,0.9104240674142867
738,3468,ICMP,128.246.52.174,168.134.16.84,0,0,0.8700471141364179,0.7907765895497983,0.7797180994614219,0.7590804369653148
921,9925,TCP,20.125.167.211,230.184.184.139,0,0,0.801495689984118,0.8693975314996936,0.7629644215886014,0.9121779392766728
741,8538,ICMP,28.66.149.227,252.97.149.66,0,0,0.867751335452274,0.8171495147399803,0.7501588905051862,0.9295513282163541
817,1596,TCP,153.42.41.72,163.210.215.132,0,0,0.9121055870409562,0.7789503618966429,0.9716080452651812,0.9301841466200113
24,4306,ICMP,76.86.105.252,229.114.22.250,1,0,0.82711119094789,0.8873341336421292,0.755201333278365,0.9770205678411145
875,7362,UDP,103.174.238.31,196.147.254.217,0,0,0.9507800296816463,0.7913962157905703,0.7340842649620789,0.9681125870355307
64,7660,ICMP,6.198.45.246,203.185.89.205,0,0,0.8228477730668778,0.8580475795748334,0.8925195221482035,0.9264056043538903
570,5280,UDP,186.82.94.19,9.96.225.253,0,0,0.9001856592153225,0.803116265873391,0.7672577073785096,0.7355184242020754
298,9842,ICMP,5.212.112.104,8.229.23.183,0,0,0.842157932301297,0.9351514414316425,0.9345308339156243,0.9110046451938808
370,7101,TCP,117.104.67.49,250.188.251.86,0,0,0.9328195046009502,0.8066357748230054,0.8205166832344615,0.9136606794570341
459,2857,UDP,162.201.90.242,47.122.134.173,0,0,0.8007760690075129,0.8226592642873962,0.8293215952520867,0.8968615209566293
41,5488,UDP,110.88.25.152,133.22.248.194,0,0,0.9119882621604163,0.9061079609551317,0.7552018748364208,0.8353842886207794
66,1640,ICMP,184.251.26.167,21.255.156.82,0,0,0.9653221473742528,0.7770765312639649,0.8505502940887697,0.7616922928472436
650,1949,TCP,54.171.197.171,112.243.184.122,0,0,0.9783617854298554,0.8938466822332304,0.7717679705667111,0.7285041011673421
369,8936,UDP,36.176.14.249,241.84.108.0,0,0,0.8920289990406014,0.913349263993628,0.8971945855273651,0.7865748959192819
219,8818,ICMP,136.94.44.214,8.87.230.125,1,0,0.8021722018612018,0.7830349435304885,0.9323273233600231,0.8008863068454826
712,5811,UDP,90.35.104.155,214.53.25.5,0,0,0.9144277035008473,0.9121735417609798,0.8602830234127062,0.7994396790036781
894,1335,TCP,14.79.255.177,87.215.231.136,0,0,0.971694193430562,0.7772040365091504,0.7744833671916719,0.7739581189396743
288,7567,TCP,179.18.35.124,27.156.165.49,0,0,0.9198187089635927,0.9380977395963868,0.9355401285490634,0.7708678820138081
743,3224,ICMP,208.240.99.126,233.16.139.176,0,0,0.8875548929484225,0.9399067137034989,0.707678601260069,0.7347344419748641
319,200,TCP,42.174.16.81,87.118.171.104,0,0,0.8847399201844229,0.7964500747127945,0.9763158713962719,0.7860127161082181
434,9617,UDP,17.58.157.102,240.138.192.4,0,0,0.9376701332897015,0.9492087083732877,0.8713416868014372,0.9111650166101583
385,2932,UDP,52.155.9.125,92.169.173.182,0,0,0.8624134677821436,0.9208522359647193,0.752901779539355,0.9544521422579773
344,5152,ICMP,64.11.234.231,119.48.135.85,0,0,0.9211895638722202,0.8486751945907633,0.8086334371065869,0.974388590229752
626,1048,TCP,172.254.105.217,212.85.134.232,0,1,0.9711306878665042,0.9346554250670599,0.8982931711688231,0.9134254900294267
879,1600,UDP,242.238.35.183,106.75.102.74,0,0,0.8496199934521242,0.9458958711032232,0.9752892395297807,0.7928886067407038
714,7980,ICMP,171.62.181.232,73.43.169.20,0,0,0.9172803762358415,0.7556870075352429,0.8403289837603611,0.8251882173615078
486,3277,UDP,117.38.200.126,26.75.171.113,0,0,0.9812683662710178,0.8301094287745547,0.7222090982206328,0.9672754830092546
260,2827,ICMP,176.154.72.187,74.226.123.106,0,1,0.8243064805808078,0.9448629090280185,0.8015803115517736,0.7762451958941956
969,1969,ICMP,28.46.50.204,110.184.74.102,0,0,0.9077489526535751,0.7893269753612642,0.877986497223014,0.9758350459804062
485,5388,UDP,192.50.27.246,23.116.171.9,0,0,0.8463254403165579,0.9385149891119314,0.8385101381687055,0.8390694953421413
717,9812,TCP,237.182.91.122,7.159.144.204,0,0,0.8792088158705778,0.8460264072250405,0.761238530180427,0.7087704300384442
125,872,TCP,81.65.101.207,223.206.172.52,0,0,0.9678347217537686,0.8851411928382668,0.88693927827245,0.8093006969056628
229,2113,TCP,74.129.239.253,238.201.28.131,0,0,0.8498378215940869,0.7729954361222641,0.7101421035228935,0.9655796128423009
933,6421,UDP,155.211.192.220,34.106.97.63,0,0,0.9487773648817565,0.8719034372283162,0.9322065067087242,0.805355532172436
569,7935,UDP,75.229.66.209,51.220.164.38,0,0,0.8189383131294644,0.9290091808144803,0.841621913659159,0.934244197498644
730,6263,TCP,63.85.31.158,165.10.55.27,0,1,0.9240633798103213,0.771719727308765,0.9377132749221735,0.9376448604566909
538,4635,TCP,18.186.92.126,244.149.192.78,0,0,0.889461350338803,0.9046043478517742,0.8689043893942245,0.942186417798177
505,6463,ICMP,95.20.143.114,19.162.166.127,0,0,0.9240940863101447,0.9166707116088499,0.9339426958819002,0.8244116896901696
299,6908,UDP,144.60.8.251,106.139.209.130,1,0,0.8492276482928354,0.8319936197086983,0.7094366498420112,0.8932470290349678
216,2273,TCP,155.173.128.253,194.18.63.28,0,0,0.8725732804904859,0.7782507652909364,0.7811879927539048,0.861347020742799
112,2691,UDP,179.246.171.26,18.176.179.17,0,0,0.933237836795466,0.7997350973505661,0.8871444773839704,0.7689854663893787
305,7135,UDP,144.102.245.156,69.228.33.81,0,0,0.8181170045436094,0.8166532372185764,0.7406130208032491,0.7951003526069431
793,7302,UDP,169.194.98.177,112.182.185.148,0,0,0.8447076502199843,0.7666096723082839,0.855663044385094,0.7706502867431965
904,9567,UDP,147.53.87.139,34.208.181.44,0,1,0.9081288066897313,0.9071002200062859,0.7885618364396935,0.899249599041535
618,5326,ICMP,211.107.53.147,70.231.184.131,0,0,0.978946085992557,0.9417241568297482,0.9452261865691016,0.7767486387118137
51,1262,UDP,156.195.234.46,187.104.208.215,0,0,0.9500659526560237,0.8778373561800921,0.9782359128454212,0.7004142363408152
943,3254,UDP,249.106.195.16,134.46.19.12,0,0,0.8525300088086625,0.9145846200756985,0.8062101310748762,0.8187612736007195
419,7398,UDP,62.97.166.155,211.85.58.158,0,0,0.9877597457033659,0.7709065007195118,0.8324012616993199,0.8692029410315134
741,408,UDP,167.222.81.30,228.129.107.165,0,0,0.9049351291849619,0.9475772235002891,0.9152070086054512,0.7128748986960943
958,3887,ICMP,254.23.53.143,154.32.175.77,0,0,0.882290201220045,0.8293474906363627,0.7238924472706406,0.7661157571058166
599,4203,TCP,53.213.222.96,154.146.111.132,0,0,0.9546194473821624,0.7930226513051789,0.7616201861243999,0.7247238653352949
232,1968,TCP,44.95.212.34,127.82.179.241,0,0,0.9194081385264339,0.8873378800131252,0.8292177341945468,0.7606423270322272
524,6975,TCP,140.199.196.156,213.6.197.185,0,1,0.9813772121319111,0.9450732536928576,0.9036723362290908,0.7952653343677123
181,883,UDP,249.225.167.25,25.254.42.127,0,0,0.8278345277156837,0.7702011027582014,0.8727477806232562,0.9420540408044745
654,9011,ICMP,66.40.16.68,15.140.163.135,0,0,0.9359068332398003,0.7999286963348139,0.7895954906690112,0.7252096761648696
170,7969,UDP,253.16.53.60,239.112.6.175,0,0,0.8257947126245205,0.9042463762928294,0.7249497689121431,0.7111822482610372
490,2702,TCP,100.133.252.109,114.221.102.170,0,0,0.8316035424058118,0.7685649059730206,0.7997326482909309,0.7728900942129933
554,7603,ICMP,184.103.226.229,85.211.23.193,1,0,0.8290616498145801,0.8431717168307434,0.9246841090094823,0.9243375477356353
901,6219,ICMP,152.254.69.244,99.36.92.110,0,0,0.8164826983014501,0.9391109969261384,0.7379014389165496,0.8862478447261177
67,2191,TCP,69.169.19.88,95.174.45.184,0,1,0.8943690722048884,0.8179143096839999,0.9704722772301952,0.7663592168400444
749,3266,ICMP,127.33.51.52,49.225.253.193,0,0,0.9452810223073116,0.82851653921312,0.7187203997265862,0.8023523558551199
67,7105,ICMP,23.93.129.88,49.255.137.206,0,0,0.8340175430736876,0.7972048535709599,0.878380844730136,0.8323515938448836
550,6579,TCP,141.154.2.249,254.148.31.223,0,0,0.8401830542238453,0.8200972225292813,0.7207891104289309,0.8582299001605551
886,7272,TCP,14.12.202.233,169.157.228.62,0,0,0.9609236775752283,0.7713977422459886,0.7991590546136196,0.9058860682678618
85,3051,ICMP,177.94.212.249,196.13.95.19,0,1,0.8227808499603544,0.7981411160125284,0.7460351203204719,0.8867194014916011
744,9948,ICMP,21.237.121.55,103.228.200.1,0,0,0.8755473949037638,0.9062008305616946,0.7364773919065282,0.7534147191661509
328,2776,UDP,234.233.225.59,158.245.161.33,0,0,0.9638797034744343,0.8589710961064622,0.9413886713681753,0.8812244214837552
715,4713,TCP,157.187.158.141,112.192.24.44,0,0,0.8466528592912663,0.7983135238043919,0.73716795216967,0.8805689930835626
398,6416,ICMP,207.8.136.157,134.50.59.64,0,0,0.8463024746230446,0.780412712908936,0.7074795778398558,0.9254617602353071
862,8622,TCP,43.241.64.114,82.225.52.68,0,0,0.8372516573913029,0.8002347029398014,0.9193198404543457,0.7091193179721073
336,7339,TCP,80.200.68.216,14.130.72.20,0,0,0.9761640704946628,0.7935518625120801,0.8936226072583558,0.877860012507755
652,8769,TCP,7.152.247.167,127.103.89.253,0,0,0.8677806851726789,0.8409929949831759,0.8402972046696767,0.8959766068833029
160,9318,TCP,204.127.226.253,42.79.0.22,0,0,0.9133188293225689,0.8713481687413085,0.7021828806910912,0.8962223124727476
141,8262,TCP,38.59.172.109,241.237.229.218,0,0,0.9192278871459262,0.9045752639837539,0.9006171260732947,0.7039225591956995
938,3844,TCP,45.255.65.252,1.199.93.115,0,0,0.9309788895611668,0.7799638041803462,0.9567451178318729,0.9542577241569118
598,7561,UDP,63.116.38.94,20.133.149.130,0,0,0.9263769631440071,0.8913193986675447,0.9649189723202252,0.7056246233018556
827,6998,UDP,175.22.160.206,163.114.155.170,0,0,0.8099957145624557,0.9359516887722651,0.935512490799917,0.9321749382166775
736,7530,TCP,79.24.43.121,65.26.242.133,0,0,0.8122196371136395,0.8601591804388898,0.8878607893706629,0.79417406796384
756,3631,TCP,73.236.154.20,14.16.132.112,1,0,0.9644507922263412,0.8860720773951621,0.7362020416059021,0.9134846318567249
799,186,UDP,187.105.177.54,16.33.116.23,0,0,0.9142795035204385,0.8401615463620244,0.8891235658461434,0.7616633792896135
114,8934,TCP,94.122.101.220,192.106.97.142,0,0,0.8250398883526351,0.8988688308001703,0.8561172127053767,0.8409197690812168
418,5538,ICMP,54.57.204.89,212.218.54.191,0,0,0.9852871032558008,0.8222372208933613,0.7970230575623252,0.8998994019491037
549,5589,ICMP,3.0.202.178,5.44.50.160,0,0,0.8797094347460163,0.9480549680668564,0.7982749756463122,0.7176117922968276
110,3523,TCP,16.255.175.175,138.77.148.254,0,0,0.8251768614273907,0.7608916089367951,0.9534877257299332,0.7936679608167105
939,950,ICMP,159.176.39.191,47.237.132.34,0,0,0.8653224543579299,0.8222591820322548,0.8182878789464685,0.8645729330558536
762,5897,TCP,175.79.209.167,51.48.156.80,0,0,0.9794317018697214,0.8973585026260243,0.9094109366056508,0.855116882825353
93,6031,TCP,144.25.184.85,36.128.18.99,0,0,0.9712229386988076,0.9384557243644253,0.9371560869879253,0.8436445305476783
132,7676,TCP,220.230.48.147,226.19.247.191,0,0,0.81108098233244,0.7970717196613878,0.9555080950610175,0.7668688043747115
23,8063,ICMP,76.248.227.49,52.29.135.20,0,0,0.8543259095978232,0.9035996080348285,0.9109071612252503,0.7363862091234024
585,3653,ICMP,115.88.88.117,65.241.143.170,0,0,0.8795954669684902,0.8045680922984412,0.7183763665621914,0.9741256841005281
239,3555,TCP,77.94.144.214,190.202.19.229,0,0,0.8479031200850532,0.7668978647579572,0.7149592592209123,0.8081095491104361
207,9257,TCP,249.71.50.239,106.73.24.255,0,0,0.8108538910749479,0.8199707332820649,0.8709185725872237,0.9544072677960735
9,401,TCP,162.137.159.171,118.200.159.79,0,0,0.8204331072598855,0.8880147491532442,0.8940246475456156,0.7925719028417086
